run,query_name,attribute,swap_type,swap_index,log_prob
8,e0,a0,attribute,1,-0.5121417045593262
8,e0,a1,attribute,1,-8.075676918029785
8,e0,a0',attribute,1,-10.160608291625977
8,e0,a1',attribute,1,-5.873646259307861
8,e1,a0,entity,0,-2.7023088932037354
8,e1,a1,entity,0,-2.273956537246704
8,e1,a0',entity,0,-7.261395454406738
8,e1,a1',entity,0,-5.310625076293945
8,e1,a0,entity,1,-2.847545862197876
8,e1,a1,entity,1,-3.027040719985962
8,e1,a0',entity,1,-6.20482063293457
8,e1,a1',entity,1,-4.208804130554199
8,e1,a0,attribute,0,-8.04232406616211
8,e1,a1,attribute,0,-1.5025371313095093
8,e1,a0',attribute,0,-5.437070369720459
8,e1,a1',attribute,0,-5.654220104217529
8,e1,a0,attribute,1,-3.6792407035827637
8,e1,a1,attribute,1,-6.730616092681885
8,e1,a0',attribute,1,-9.388842582702637
8,e1,a1',attribute,1,-5.523984432220459
8,e0',a0,entity,0,-1.6724467277526855
8,e0',a1,entity,0,-4.395880222320557
8,e0',a0',entity,0,-5.427195072174072
8,e0',a1',entity,0,-5.137972354888916
8,e0',a0,entity,1,-1.6947580575942993
8,e0',a1,entity,1,-4.038100719451904
8,e0',a0',entity,1,-6.53882360458374
8,e0',a1',entity,1,-3.9336419105529785
8,e0',a0,attribute,0,-5.982118606567383
8,e0',a1,attribute,0,-3.0462188720703125
8,e0',a0',attribute,0,-4.321101188659668
8,e0',a1',attribute,0,-4.397796630859375
8,e0',a0,attribute,1,-1.5814714431762695
8,e0',a1,attribute,1,-6.948990345001221
8,e0',a0',attribute,1,-8.097627639770508
8,e0',a1',attribute,1,-4.15913200378418
8,e1',a0,entity,0,-1.4039990901947021
8,e1',a1,entity,0,-4.359400749206543
8,e1',a0',entity,0,-6.223456382751465
8,e1',a1',entity,0,-4.279083251953125
8,e1',a0,entity,1,-6.498672962188721
8,e1',a1,entity,1,-3.2846407890319824
8,e1',a0',entity,1,-5.816098213195801
8,e1',a1',entity,1,-5.437626838684082
8,e1',a0,attribute,0,-6.4111247062683105
8,e1',a1,attribute,0,-3.285824775695801
8,e1',a0',attribute,0,-4.458606719970703
8,e1',a1',attribute,0,-4.48702335357666
8,e1',a0,attribute,1,-1.987579107284546
8,e1',a1,attribute,1,-6.879128456115723
8,e1',a0',attribute,1,-7.898027420043945
8,e1',a1',attribute,1,-3.863511800765991
9,e0,a0,entity,0,-5.377397537231445
9,e0,a1,entity,0,-1.1427831649780273
9,e0,a0',entity,0,-9.932913780212402
9,e0,a1',entity,0,-8.214156150817871
9,e0,a0,entity,1,-4.758307933807373
9,e0,a1,entity,1,-3.8919339179992676
9,e0,a0',entity,1,-10.114799499511719
9,e0,a1',entity,1,-8.766589164733887
9,e0,a0,attribute,0,-5.767542839050293
9,e0,a1,attribute,0,-1.8457248210906982
9,e0,a0',attribute,0,-5.116330146789551
9,e0,a1',attribute,0,-9.151883125305176
9,e0,a0,attribute,1,-4.693990230560303
9,e0,a1,attribute,1,-6.195713520050049
9,e0,a0',attribute,1,-10.054978370666504
9,e0,a1',attribute,1,-7.530532360076904
9,e1,a0,entity,0,-6.817298412322998
9,e1,a1,entity,0,-4.086410045623779
9,e1,a0',entity,0,-11.272549629211426
9,e1,a1',entity,0,-10.225356101989746
9,e1,a0,entity,1,-4.665167331695557
9,e1,a1,entity,1,-7.2975754737854
9,e1,a0',entity,1,-10.582843780517578
9,e1,a1',entity,1,-7.201238632202148
9,e1,a0,attribute,0,-6.181239128112793
9,e1,a1,attribute,0,-2.6836633682250977
9,e1,a0',attribute,0,-8.580876350402832
9,e1,a1',attribute,0,-9.573676109313965
9,e1,a0,attribute,1,-7.119650840759277
9,e1,a1,attribute,1,-11.1421480178833
9,e1,a0',attribute,1,-12.038506507873535
9,e1,a1',attribute,1,-8.161423683166504
9,e0',a0,entity,0,-4.204923629760742
9,e0',a1,entity,0,-8.299267768859863
